title,tags,url,time,label
ibovespa petrobras petr4 petrorio prio3 sobem vale vale3 cai,"['Ibovespa', 'minério de ferro', 'Petrobras (PETR4)', 'Petróleo', 'Vale (VALE3)']",https://www.suno.com.br/noticias/petrobras-petr4-e-petrorio-prio3-sobem-no-ibovespa/,13:08:00,1
braskem diz conhecimento sobre oferta acoes saida acionistas,"['Ações', 'Bloomberg', 'Braskem', 'Empresas', 'Indústria', 'Odebrecht', 'Ofertas de ações', 'Petrobras', 'Petroquímico']",https://www.moneytimes.com.br/braskem-diz-que-nao-tem-conhecimento-sobre-oferta-de-acoes-para-saida-de-acionistas/,10:46:00,1
ibovespa oscila pouco abertura exterior positivo riscos locais ainda radar,"['Ações', 'Brasil', 'Ibovespa', 'Mercados', 'Petrobras', 'Petróleo', 'Reuters']",https://www.moneytimes.com.br/ibovespa-oscila-pouco-na-abertura-com-exterior-positivo-mas-riscos-locais-ainda-no-radar/,10:52:00,1
ibovespa cai <NUM> cento descolado exterior magazine luiza mglu3 recua <NUM> cento,"['americanas S.A (AMER3)', 'CVC (CVCB3)', 'Especialistas', 'Gol Linhas Aéreas (GOLL11/GOLL4)', 'Ibovespa', 'Lojas Americanas (LAME3/LAME4)', 'Magazine Luiza (MGLU3)', 'Petrobras (PETR4)', 'PetroRio (PRIO3)', 'Vale (VALE3)']",https://www.suno.com.br/noticias/ibovespa-cai-alta-risco-magazine-luiza-mglu3-recua/,17:56:00,1
ibovespa fecha maior alta desde janeiro endossado exterior sinalizacao fiscal,"['Americanas S.A.', 'Azul', 'Cosan', 'CSN', 'CVC Brasil', 'Cyrela', 'Embraer', 'Gerdau', 'Gol', 'Ibovespa', 'JBS', 'Lojas Americanas', 'Mercados', 'Minério de ferro', 'Minerva', 'Petrobras', 'Reuters', 'Usiminas', 'Vale']",https://www.moneytimes.com.br/ibovespa-fecha-em-alta-de-mais-de-2-com-exterior-positivo/,17:12:00,1
ibovespa abre recuperacao minerio ferro voo embraer embr3,"['Cosan (CSAN3)', 'Embraer (EMBR3)', 'Especialistas', 'Gol Linhas Aéreas (GOLL11/GOLL4)', 'Ibovespa', 'Petrobras (PETR4)', 'Simpar (SIMH3)']",https://www.suno.com.br/noticias/ibovespa-abre-alta-minerio-de-ferro-embraer-embr3/,10:52:00,1
esta hora investir setor petroleo gas alerta bbi acao favorita,"['Ações', 'Commodities', 'Comprar ou vender?', 'Empresas', 'Gás', 'Petrobras', 'Petróleo', 'PetroRio']",https://www.moneytimes.com.br/esta-na-hora-de-investir-no-setor-de-petroleo-e-gas-alerta-bbi-uma-acao-e-favorita/,14:47:00,1
shell tornamenos <NUM> petroleira privada premenos sal vender gas direto distribuidoras,"['Brasil', 'Empresas', 'Gás', 'Internacional', 'Petrobras', 'Petróleo', 'Reuters', 'Shell']",https://www.moneytimes.com.br/shell-torna-se-1a-petroleira-privada-do-pre-sal-a-vender-gas-direto-a-distribuidoras/,13:54:00,1
ibovespa abre queda varejo vai direcao oposta renner lren3 sobe <NUM> cento,"['americanas S.A (AMER3)', 'Banco do Brasil (BBAS3)', 'Especialistas', 'Ibovespa', 'Lojas Americanas (LAME3/LAME4)', 'Lojas Renner (LREN3)', 'Magazine Luiza (MGLU3)', 'Petrobras (PETR4)', 'Via Varejo (VVAR3)']",https://www.suno.com.br/noticias/ibovespa-abre-caindo-varejo-renner-lren3/,11:06:00,1
dividendos petrobras petr4 grupo soma soma3 destaques,"['B3 (B3SA3)', 'destaques de empresas', 'Grupo Soma (SOMA3)', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/petrobras-petr4-grupo-soma-soma3-destaques-de-empresas/,09:42:00,1
ibovespa fecha alta <NUM> cento alivio fiscal irb brasil irbr3 sobe <NUM> cento,"['americanas S.A (AMER3)', 'CVC (CVCB3)', 'Cyrela (CYRE3)', 'Especialistas', 'Ibovespa', 'IRB Brasil (IRBR3)', 'Itaú Unibanco (ITUB3/ITUB4)', 'Lojas Americanas (LAME3/LAME4)', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/ibovespa-fecha-em-alta-de-05-com-alivio-fiscal-irb-brasil-irbr3-sobe-3/,18:00:00,1
karoon aprovacao <NUM> rodada total empresas inscritas vai sete,"['ANP', 'Chevron', 'Commodities', 'Empresas', 'Petrobras', 'Petróleo', 'Reuters', 'Shell', 'Total']",https://www.moneytimes.com.br/karoon-tem-aprovacao-para-17a-rodada-e-total-de-empresas-inscritas-vai-a-sete/,15:51:00,1
ibovespa fecha maxima dia fica perto <NUM> mil pontos aval externo,"['Americanas S.A.', 'Banco Inter', 'Bradesco', 'Braskem', 'Ibovespa', 'Itaú Unibanco', 'Klabin', 'Magazine Luiza', 'Mercado Livre', 'Mercados', 'Petrobras', 'Reuters', 'Suzano', 'Vale', 'Via Varejo', 'Wall Street']",https://www.moneytimes.com.br/ibovespa-fecha-em-alta-com-endosso-externo/,17:10:00,1
ibovespa abre queda inter bidi11 ruma direcao contraria subindo <NUM> cento,"['Banco Inter (BIDI11)', 'Banco Inter (BIDI11/BIDI4/BIDI3)', 'Bolsas mundiais', 'CVC (CVCB3)', 'Especialistas', 'Ibovespa', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/ibovespa-abre-queda-banco-inter-bidi11-sobe-8/,10:59:00,0
dividendos br distribuidora brdt3 inter bidi11 petrobras petr4 destaques,"['CVC (CVCB3)', 'Petrobras (PETR4)', 'Vibra Energia (VBBR3)']",https://www.suno.com.br/noticias/dividendos-da-br-distribuidora-brdt3-inter-bidi11-e-petrobras-petr4-sao-destaques/,10:04:00,0
bofa eleva precomenos alvo petrobras petr4 ver saude financeira companhia restaurada,"['Bank Of America (BOAC34)', 'PETR3', 'Petrobras (PETR4)', 'Petróleo', 'Petróleo Brent', 'Petróleo WTI']",https://www.suno.com.br/noticias/bofa-eleva-preco-alvo-petrobras-petr4-petr3-saude-financeira/,13:24:00,0
acionistas petroleiros pedem petrobras desista <NUM> rodada risco ambiental,"['Chevron', 'Combustíveis', 'Commodities', 'Empresas', 'Petrobras', 'Petróleo', 'Reuters', 'Shell', 'Total']",https://www.moneytimes.com.br/acionistas-petroleiros-pedem-que-petrobras-desista-de-17a-rodada-por-risco-ambiental/,15:10:00,0
atem visa elevar oferta derivados aquisicao refinaria reman petrobras,"['Cade', 'Diesel', 'Empresas', 'Gás', 'Gasolina', 'Manaus', 'Petrobras', 'Petróleo', 'Reuters']",https://www.moneytimes.com.br/atem-visa-elevar-oferta-de-derivados-com-aquisicao-da-refinaria-reman-da-petrobras/,15:38:00,0
comissao aprova projeto preve distribuicao royalties premenos sal conforme desempenho escolas,"['Educação', 'Empresas', 'Petrobras', 'Petróleo', 'Pré-Sal']",https://www.moneytimes.com.br/comissao-aprova-projeto-que-preve-distribuicao-de-royalties-do-pre-sal-conforme-desempenho-das-escolas/,13:24:00,0
producao premenos sal bateu recorde julho informa anp,"['Agência Brasil', 'ANP', 'Brasil', 'Economia', 'Gás', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/producao-do-pre-sal-bateu-recorde-em-julho-informa-anp/,14:38:00,0
ibovespa fecha queda cautela externa antes powell preocupacoes domesticas,"['Americanas S.A.', 'Banco Inter', 'Bradesco', 'Brasil', 'Cyrela', 'EUA', 'Ibovespa', 'Itaú Unibanco', 'Jerome Powell', 'Lojas Americanas', 'Mercados', 'Petrobras', 'Reuters', 'Usiminas', 'Vale']",https://www.moneytimes.com.br/ibovespa-fecha-em-queda-com-peso-externo-antes-de-powell-e-com-preocupacoes-domesticas/,17:08:00,0
ibovespa sobe <NUM> cento junto ny apos discurso powell banco inter bidi4 alta <NUM> cento,"['americanas S.A (AMER3)', 'Banco Inter (BIDI11/BIDI4/BIDI3)', 'Cogna (COGN3)', 'Especialistas', 'Ibovespa', 'Petrobras (PETR4)', 'PetroRio (PRIO3)', 'USIM5', 'Vale (VALE3)', 'Yduqs (YDUQ3)']",https://www.suno.com.br/noticias/ibovespa-alta-ny-banco-inter-bidi4-bidi11-sobe/,17:57:00,1
magazine luiza mglu3 bb bbas3 usiminas usim5 destaques,"['Banco do Brasil (BBAS3)', 'Camil (CAML3)', 'destaques de empresas', 'Petrobras (PETR4)', 'Usiminas']",https://www.suno.com.br/noticias/magazine-luiza-mglu3-bb-bbas3-e-usiminas-usim5-sao-destaques/,10:05:00,1
petrobras petr4 negocia potiguar <NUM> bilhao 3r petroleum rrrp3,"['3R Petroleum (RRRP3)', 'desinvestimentos', 'fusões e aquisições', 'PETR3', 'Petrobras (PETR4)', 'Petróleo', 'Petróleo Brent', 'Petróleo WTI']",https://www.suno.com.br/noticias/petrobras-petr4-confirma-negociacao-1-bi-3r-rrp3-polo-potiguar/,17:11:00,1
ibovespa acelera alta supera <NUM> mil pontos apos declaracoes powell,"['3R Petroleum', 'Ações', 'Banco Inter', 'Brasil', 'CPFL', 'Empresas', 'EUA', 'Federal Reserve', 'Ibovespa', 'Mercados', 'Minerva', 'Petrobras', 'Reuters', 'Usiminas']",https://www.moneytimes.com.br/ibovespa-avanca-na-abertura-antes-de-powell/,11:45:00,1
mercado surpreendera hidratado aumento recorde semanal precos industrias,"['Açúcar', 'Agro Times', 'Agronegócio', 'Cana-de-Açúcar', 'Cepea', 'Etanol', 'Gasolina', 'Petrobras', 'Petróleo', 'UNICA']",https://www.moneytimes.com.br/mercado-nao-se-surpreendera-se-hidratado-tiver-aumento-recorde-semanal-de-precos-nas-industrias/,14:19:00,1
riscos banco brasil bbas3 ativos petrobras petr4 destaques,"['Banco do Brasil (BBAS3)', 'Bolsa de Valores de São Paulo (B3)', 'Bradesco (BBDC3/BBDC4)', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/banco-do-brasil-bbas3-petrobras-petr4-destaques/,10:54:00,0
acao banco recomendada semana <NUM> corretoras,"['3R Petroleum', 'Ações', 'Ativa Investimentos', 'Banco Inter', 'Bancos', 'BTG Pactual', 'Carteira Recomendada', 'Comprar ou vender?', 'Corretoras', 'Dividendos', 'Elite', 'Empresas', 'Gerdau', 'Guide Investimentos', 'Itaú Unibanco', 'Klabin', 'Mirae Asset', 'MyCap', 'Necton', 'OHM Research', 'Petrobras', 'Reforma Tributária', 'Renda Variável', 'SulAmérica', 'Terra Investimentos', 'Vale', 'Vamos', 'Vivara', 'XP Investimentos']",https://www.moneytimes.com.br/acao-de-banco-e-a-mais-recomendada-da-semana-entre-10-corretoras/,15:37:00,0
gasolina ultrapassa <NUM> tres estados rs litro caro diz anp,"['Agências', 'ANP', 'Gasolina', 'Petrobras (PETR4)', 'Petróleo', 'Petróleo Brent']",https://www.suno.com.br/noticias/gasolina-7-reais-tres-estados-rs-litro-mais-caro/,12:51:00,0
ibovespa comeca semana negativo abaixo <NUM> mil pontos cyrela cyre3 puxa quedas,"['Banco do Brasil (BBAS3)', 'Cyrela (CYRE3)', 'Ibovespa', 'Klabin (KLBN11/KLBN3/KLBN4)', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/ibovespa-abre-abaixo-120-mil-pontos-cyrela-cyre3/,10:58:00,0
ibovespa cai <NUM> cento cenario interno apagando otimismo ny gol goll4 cai <NUM> cento,"['Bolsa de Valores de São Paulo (B3)', 'Especialistas', 'Fleury (FLRY3)', 'Ibovespa', 'Petrobras (PETR4)', 'Vibra Energia (VBBR3)']",https://www.suno.com.br/noticias/ibovespa-queda-petrobras-petr4-vibra-brdt3-30082021/,14:42:00,0
ibovespa sofre correcao fecha queda apos semana positiva,"['Americanas S.A.', 'B3', 'Bradesco', 'Brasil', 'Cyrela', 'Federal Reserve', 'Ibovespa', 'Itaú Unibanco', 'Jair Bolsonaro', 'Lojas Americanas', 'Magazine Luiza', 'Mercados', 'Nasdaq', 'Nova York', 'Petrobras', 'Reuters', 'S&P 500', 'Tesouro Nacional', 'Usiminas', 'Vale', 'Via Varejo']",https://www.moneytimes.com.br/ibovespa-sofre-correcao-e-fecha-em-queda-apos-semana-positiva/,17:13:00,0
ibovespa recua politica exterior comedido radar apos semana positiva,"['Ações', 'Bradesco', 'Cyrela', 'Empresas', 'Fleury', 'Ibovespa', 'Itaú Unibanco', 'Mercados', 'Petrobras', 'Renda Variável', 'Reuters']",https://www.moneytimes.com.br/ibovespa-mostra-fraqueza-na-abertura-apos-semana-positiva/,10:40:00,0
ibovespa recua <NUM> cento queda commodities petrobras petr4 cai <NUM> cento,"['americanas S.A (AMER3)', 'Braskem (BRKM3/BRKM5/BRKM6)', 'CSN (CSNA3)', 'Especialistas', 'Ibovespa', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/ibovespa-cai-petrobras-petr4-recua/,17:59:00,0
agora aposta acao desce redondo nova carteira recomendada setembro,"['Ações', 'Ágora Investimentos', 'Ambev', 'Azul', 'B3', 'BTG Pactual', 'Carteira Recomendada', 'Cesp', 'Comprar ou vender?', 'Empresas', 'Itaúsa', 'Lojas Renner', 'Petrobras', 'Vale', 'Weg']",https://www.moneytimes.com.br/agora-aposta-na-acao-que-desce-redondo-em-nova-carteira-recomendada-para-setembro/,16:32:00,0
ibovespa mostra indefinicao declinio vale noticiario corporativo radar,"['Ações', 'Alliar', 'Bradesco', 'China', 'Cyrela', 'Empresas', 'Ibovespa', 'Itaú Unibanco', 'Mercados', 'Minério de ferro', 'MRV', 'Petrobras', ""Rede D'Or"", 'Reuters', 'Vale']",https://www.moneytimes.com.br/ibovespa-recua-na-abertura-com-exterior-menos-favoravel-e-vale-cai-mais-de-1/,10:19:00,0
privatizada vibra passa jogar importacao combustivel diz cfo,"['Ações', 'Agro Times', 'Biocombustível', 'CBio', 'CEOs', 'Combustíveis', 'Copersucar', 'Diesel', 'Empresas', 'ESG', 'Etanol', 'Gasolina', 'Governança Corporativa', 'Petrobras', 'Privatização', 'Renda Variável', 'Reuters', 'Sucroenergia', 'Vibra Energia']",https://www.moneytimes.com.br/privatizada-vibra-diz-que-passou-a-jogar-mais-na-importacao-de-combustivel-diz-cfo/,14:15:00,0
ibovespa fundo poco pode queda <NUM> pontos,"['Ações', 'Ágora Investimentos', 'China', 'Comprar ou vender?', 'Economia', 'Empresas', 'Ibovespa', 'Instagram', 'Investimentos', 'Jair Bolsonaro', 'Mercados', 'Minério de ferro', 'Petrobras', 'Política', 'Renda Variável', 'Vale']",https://www.moneytimes.com.br/ibovespa-fundo-do-poco-pode-ser-uma-queda-ate-os-114-800-pontos/,10:13:00,0
ibovespa sobe <NUM> cento dia dados negativos economia cielo ciel3 cede <NUM> cento,"['Eletrobras (ELET3/ELET5/ELET6)', 'Engie (EGIE3)', 'Equatorial (EQTL3)', 'Especialistas', 'Ibovespa', 'Petrobras (PETR4)', 'PetroRio (PRIO3)', 'Taesa (TAEE11/TAEE3/TAEE4)', 'Vale (VALE3)']",https://www.suno.com.br/noticias/ibovespa-fecha-alta-cielo-ciel3-cede/,17:50:00,0
petrobras petr4 vende participacao campo lapa <NUM> milhoes,['Petrobras (PETR4)'],https://www.suno.com.br/noticias/petrobras-petr4-vende-participacao-no-campo-de-lapa/,10:17:00,0
petrobras conclui venda fatia campo lapa totalenergies,"['Commodities', 'Empresas', 'Petrobras', 'Petróleo', 'Pré-Sal', 'Reuters', 'Shell', 'Total']",https://www.moneytimes.com.br/petrobras-conclui-venda-de-fatia-no-campo-de-lapa-para-totalenergies/,09:36:00,0
ibovespa fecha alta comeca setembro azul apos <NUM> meses perdas,"['B3', 'BTG Pactual', 'Eletrobras', 'Eneva', 'Federal Reserve', 'Ibovespa', 'JBS', 'Marfrig', 'Mercados', 'Minerva', 'Petrobras', 'Reuters', 'Usiminas', 'Vale']",https://www.moneytimes.com.br/ibovespa-fecha-em-alta-e-comeca-setembro-no-azul-apos-dois-meses-de-perdas/,17:10:00,0
ibovespa comeca segunda <NUM> novas acoes mostra <NUM> previa,"['Alpargatas', 'B3', 'Banco Inter', 'Banco Pan', 'Bradesco', 'Dexco', 'Ibovespa', 'Itaú Unibanco', 'Méliuz', 'Mercados', 'Petrobras', 'Petz', ""Rede D'Or"", 'Reuters', 'Vale']",https://www.moneytimes.com.br/ibovespa-comeca-na-segunda-feira-com-7-novas-acoes-mostra-3a-previa/,13:24:00,0
ibovespa recua <NUM> cento fecha abaixo <NUM> mil pontos apos camara aprovar reforma ir,"['Americanas S.A.', 'Assaí', 'Bradesco', 'Câmara dos Deputados', 'Eletrobras', 'Gerdau', 'Ibovespa', 'Imposto de Renda', 'Itaú Unibanco', 'Magazine Luiza', 'Mercado Livre', 'Mercados', 'Petrobras', 'Reuters', 'Vale', 'Via Varejo']",https://www.moneytimes.com.br/ibovespa-recua-2-e-fecha-abaixo-de-117-mil-pontos-apos-camara-aprovar-reforma-do-ir/,17:09:00,0
ibovespa recua bancos maiores pressoes apos camara aprovar reforma ir,"['Ações', 'Bradesco', 'Brasil', 'Câmara dos Deputados', 'Empresas', 'Ibovespa', 'Imposto de Renda', 'Itaú Unibanco', 'Mercados', 'Petrobras', 'Reuters', 'Santander', 'Suzano', 'Vale']",https://www.moneytimes.com.br/ibovespa-oscila-pouco-na-abertura-com-exterior-e-reforma-do-ir-no-radar/,10:19:00,0
senado revoga resolucao sobre planos saude estatais petrobras petr4 outras prejudicadas,"['empresas estatais', 'governo federal', 'Petrobras (PETR4)', 'Senado Federal']",https://www.suno.com.br/noticias/senado-planos-de-saude-estatais-petrobras-petr4/,15:27:00,0
ibovespa abre queda <NUM> cento dados industria eletrobras elet3 cai <NUM> cento,"['BRF (BRFS3)', 'Especialistas', 'Oceanpact (OPCT3)', 'Petrobras (PETR4)', 'Taesa (TAEE11/TAEE3/TAEE4)']",https://www.suno.com.br/noticias/ibovespa-abre-queda-1-industria-eletrobras-elet3/,10:38:00,0
etanol deve renovar alta usina mesma moderacao semana anterior,"['Agro Times', 'Cana-de-Açúcar', 'Cepea', 'Etanol', 'Gasolina', 'Petrobras', 'Petróleo', 'UNICA']",https://www.moneytimes.com.br/etanol-deve-renovar-alta-na-usina-mas-com-a-mesma-moderacao-da-semana-anterior/,16:24:00,0
petrobras quer esclarecer vez todas preco combustiveis,"['Combustíveis', 'Empresas', 'Gasolina', 'ICMS', 'Impostos', 'Jair Bolsonaro', 'Petrobras', 'Reuters']",https://www.moneytimes.com.br/petrobras-quer-esclarecer-de-uma-vez-por-todas-o-preco-dos-combustiveis/,12:45:00,0
ibovespa oscilacao discreta dados eua riscos locais radar,"['Ações', 'Bradesco', 'Emprego', 'Empresas', 'EUA', 'Ibovespa', 'Internacional', 'Itaú Unibanco', 'JBS', 'Mercados', 'Petrobras', 'Reuters', 'Rumo', 'Vale']",https://www.moneytimes.com.br/ibovespa-ensaia-recuperacao-nos-primeiros-negocios-com-dados-dos-eua-no-radar/,10:22:00,0
ibovespa sobe dia baixa liquidez feriados manifestacoes radar,"['Ações', 'Bradesco', 'Ibovespa', 'Inflação', 'Itaú Unibanco', 'Jair Bolsonaro', 'JBS', 'Marfrig', 'Mercados', 'Minerva', 'Petrobras', 'Reuters', 'Usiminas', 'Vale', 'Wall Street']",https://www.moneytimes.com.br/ibovespa-fecha-em-alta-em-dia-de-baixa-liquidez-com-feriados-e-manifestacoes-no-radar/,17:14:00,1
ibovespa hesita meio feriados manifestacoes vale pesa,"['Bradesco', 'Brasil', 'Empresas', 'EUA', 'Ibovespa', 'Itaú Unibanco', 'Marfrig', 'Mercados', 'Minerva', 'Petrobras', 'PetroRio', 'Reuters', 'Vale', 'Wall Street']",https://www.moneytimes.com.br/ibovespa-recua-na-abertura-com-cautela-em-meio-a-feriados-e-manifestacoes/,10:29:00,1
ibovespa sobe <NUM> cento dia baixa liquidez petrobras petr4 bancos sustentam alta,"['Alpargatas (ALPA3/ALPA4)', 'BRF (BRFS3)', 'Dexco (DXCO3)', 'Especialistas', 'Ibovespa', 'JBS (JBSS3)', 'Marfrig (MRFG3)', 'Méliuz (CASH3)', 'Minerva (BEEF11/BEEF3)', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/ibovespa-sobe-baixa-liquidez-petrobras-petr4-bancos/,17:45:00,1
as <NUM> acoes favoritas <NUM> analistas enterrar agosto sair setembro lucro,"['Ações', 'Ágora Investimentos', 'Ativa Investimentos', 'B3', 'Banco Safra', 'BB Investimentos', 'BTG Digital', 'BTG Pactual', 'Carteira Recomendada', 'CM Capital', 'Comprar ou vender?', 'Economia', 'Elite', 'Empiricus Research', 'Empresas', 'Genial Investimentos', 'Guide Investimentos', 'Ibovespa', 'Instagram', 'Inversa', 'Investimentos', 'Itaú BBA', 'Itaú Unibanco', 'JBS', 'Klabin', 'Lojas Renner', 'Magazine Luiza', 'Mercados', 'Mirae Asset', 'Modal', 'Multiplan', 'MyCap', 'Necton', 'Nova Futura', 'Nu Invest', 'Petrobras', 'Planner', 'Política', ""Rede D'Or"", 'Renda Variável', 'Santander', 'Terra Investimentos', 'Toro Investimentos', 'Vale', 'Warren', 'Weg', 'XP Investimentos']",https://www.moneytimes.com.br/as-12-acoes-favoritas-de-24-analistas-para-enterrar-agosto-e-sair-de-setembro-com-lucro/,17:08:00,1
ibovespa passa operar nova carteira nesta segunda,"['Ações', 'Alpargatas', 'B3', 'Banco Inter', 'Banco Pan', 'Bradesco', 'Dexco', 'Empresas', 'Ibovespa', 'Investimentos', 'Itaú Unibanco', 'Méliuz', 'Petrobras', 'Petz', ""Rede D'Or"", 'Vale']",https://www.moneytimes.com.br/ibovespa-passa-a-operar-com-nova-carteira-nesta-segunda-feira/,12:38:00,1
duas gigantes brasileiras acoes indicadas semana,"['Ações', 'Ativa Investimentos', 'Banco Inter', 'BTG Pactual', 'Carteira Recomendada', 'Comprar ou vender?', 'Corretoras', 'Dividendos', 'Elite', 'Fleury', 'Gerdau', 'Guide Investimentos', 'Klabin', 'Magazine Luiza', 'Marfrig', 'Mirae Asset', 'MyCap', 'Necton', 'OHM Research', 'Petrobras', 'Renda Variável', 'SulAmérica', 'Terra Investimentos', 'Vale', 'Vamos', 'XP Investimentos']",https://www.moneytimes.com.br/duas-gigantes-brasileiras-sao-as-acoes-mais-indicadas-da-semana/,14:56:00,1
ibovespa afunda quase <NUM> cento aumento tensao politicomenos institucional pais,"['B3', 'Bradesco', 'Ibovespa', 'Itaú Unibanco', 'Jair Bolsonaro', 'Localiza', 'Méliuz', 'Mercados', 'Petrobras', 'Reuters', 'Unidas', 'Usiminas', 'Vale']",https://www.moneytimes.com.br/ibovespa-afunda-quase-4-com-aumento-da-tensao-politico-institucional-no-pais/,17:06:00,0
ibovespa abre caindo <NUM> cento localiza rent3 sobe <NUM> cento fusao,"['Especialistas', 'Gol Linhas Aéreas (GOLL11/GOLL4)', 'Ibovespa', 'Localiza (RENT3)', 'PETR3', 'Petrobras (PETR4)', 'Unidas (LCAM3)']",https://www.suno.com.br/noticias/ibovespa-abre-caindo-16-localiza-rent3-sobe-11/,10:42:00,0
ibovespa indice recua <NUM> cento piora tensao institucional pais localiza unidas disparam,"['Ações', 'B3', 'Bradesco', 'Cyrela', 'Empresas', 'Eztec', 'Ibovespa', 'Internacional', 'Itaú Unibanco', 'Jair Bolsonaro', 'Localiza', 'Mercados', 'Petrobras', 'Reuters', 'STF', 'Unidas', 'Vale', 'Wall Street']",https://www.moneytimes.com.br/ibovespa-recua-na-abertura-com-manifestacoes-e-ajustes-a-ny-apos-feriado/,10:10:00,0
petrobras petr4 abre teaser venda dois campos bacia santos,"['Agências', 'PETR3', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/petrobras-petr4-teaser-venda-campos-bacia-santos/,12:07:00,0
ibovespa sobe apos tombo fragilizado manutencao incertezas locais,"['Ações', 'B3', 'Banco Inter', 'Banco Pan', 'Bradesco', 'Brasil', 'BTG Pactual', 'Caminhoneiros', 'Greve', 'Ibovespa', 'Itaú Unibanco', 'Jair Bolsonaro', 'Localiza', 'Luís Roberto Barroso', 'Méliuz', 'Mercados', 'Petrobras', 'Reuters', 'TSE', 'Unidas', 'Vale']",https://www.moneytimes.com.br/ibovespa-tem-alta-discreta-na-abertura-mas-preocupacoes-locais-persistem/,10:35:00,1
ibovespa fecha alta apos bolsonaro declarar respeito instituicoes,"['B3', 'Banco Inter', 'Bradesco', 'CSN', 'Ibovespa', 'Inflação', 'Itaú Unibanco', 'Jair Bolsonaro', 'Mercados', 'Petrobras', 'Reuters', 'STF', 'Vale', 'Weg']",https://www.moneytimes.com.br/ibovespa-reverte-queda-e-dispara-no-final-do-pregao-apos-bolsonaro-amenizar-tom/,17:00:00,1
petrorio sobe <NUM> cento meio greve caminhoneiros pedido desculpas bolsonaro,"['Ações', 'Caminhoneiros', 'Commodities', 'Jair Bolsonaro', 'Mercados', 'Petrobras', 'Petróleo', 'PetroRio', 'Política']",https://www.moneytimes.com.br/petrorio-sobe-83-em-meio-a-greve-dos-caminhoneiros-e-pedido-de-desculpas-de-bolsonaro/,18:08:00,1
petrobras petr4 aprova novos contratos venda gasolina diesel,"['diesel', 'Gasolina', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/petrobras-petr4-novos-contratos-gasolina-diesel/,09:48:00,0
petrobras confirma unidade processamento gas rio <NUM> diz ceo,"['Bento Albuquerque', 'Empresas', 'Gás', 'General Silva e Luna', 'Petrobras', 'Reuters', 'Rio de Janeiro']",https://www.moneytimes.com.br/petrobras-confirma-unidade-de-processamento-gas-no-rio-para-2022-diz-ceo/,13:53:00,0
ibovespa abre alta <NUM> mil pontos arrefecimento crise institucional greve caminhoneiros perde forca,"['Assaí (ASAI3)', 'B3 (B3SA3)', 'Bolsa de Valores de São Paulo (B3)', 'Especialistas', 'Ibovespa', 'Jair Bolsonaro', 'Petrobras (PETR4)', 'Supremo Tribunal Federal (STF)']",https://www.suno.com.br/noticias/ibovespa-abre-alta-116-mil-pontos-arrefecimento-brasilia-crise/,10:49:00,0
governador rio diz aceita negociar reducao icms combustiveis,"['Bento Albuquerque', 'Cidades', 'Combustíveis', 'Commodities', 'Consumo', 'Economia', 'General Silva e Luna', 'ICMS', 'Jair Bolsonaro', 'Petrobras', 'Petróleo', 'Reuters', 'Rio de Janeiro']",https://www.moneytimes.com.br/governador-do-rio-diz-que-aceita-negociar-reducao-do-icms-dos-combustiveis/,15:44:00,0
petrobras petr4 brf brfs3 magalu mglu3 destaques,"['BRF (BRFS3)', 'CSN (CSNA3)', 'destaques de empresas', 'Magazine Luiza (MGLU3)', 'Petrobras (PETR4)', 'PetroRio (PRIO3)']",https://www.suno.com.br/noticias/petrobras-petr4-brf-brfs3-e-magalu-mglu3-sao-destaques/,09:43:00,0
ibovespa opera alta tregua bolsonaro otimismo global,"['Ações', 'Ânima Educação', 'B3', 'Banco do Brasil', 'Bradesco', 'Brasil', 'Cogna', 'Empresas', 'Ibovespa', 'Itaú Unibanco', 'Jair Bolsonaro', 'Mercados', 'Ministério da Infraestrutura', 'Petrobras', 'Política', 'Reuters', 'STF', 'Vale', 'Weg']",https://www.moneytimes.com.br/ibovespa-abre-com-vies-positivo-em-meio-a-tregua-na-tensao-institucional-e-exterior-benigno/,10:28:00,0
petrobras fecha alta <NUM> cento apos arrendar <NUM> milhoes terminal bahia,"['Ações', 'Commodities', 'Empresas', 'Mercados', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/petrobras-fecha-em-alta-de-35-apos-arrendar-r-100-milhoes-em-terminal-na-bahia/,18:07:00,1
camara debate petrobras situacao operacao termeletricas preco combustiveis,"['Agência Câmara', 'Brasil', 'Câmara dos Deputados', 'Combustíveis', 'Empresas', 'General Silva e Luna', 'Petrobras', 'Política']",https://www.moneytimes.com.br/camara-debate-com-a-petrobras-situacao-da-operacao-das-termeletricas-e-o-preco-dos-combustiveis/,14:41:00,1
